2000002088,2000000793,3,1
2000002088,2000052668,1,1
2000009006,2000005617,1,1
2000009006,2000260691,1,1
2000009006,2000000793,1,1
2000009006,2000052668,1,1
2000005617,2000260691,1,1
2000005617,2000000793,1,1
2000005617,2000052668,1,1
2000260691,2000000793,3,1
2000260691,2000052668,1,1
2000000793,2000052668,2,1
2001566525,2001566526,1,1
2001566525,2001566527,1,1
2001566526,2001566527,1,1
2000759876,2000022542,1,1
2000759876,2000766608,1,1
2000759876,2000582389,1,1
2000759876,2000828693,1,1
2000759876,2001087066,1,1
2000759876,2000152029,1,1
2000022542,2000766608,1,1
2000022542,2000582389,1,1
2000022542,2000828693,1,1
2000022542,2001087066,1,1
2000022542,2000152029,1,1
2000766608,2000582389,1,1
2000766608,2000828693,1,1
2000766608,2001087066,1,1
2000766608,2000152029,1,1
2000582389,2000828693,1,1
2000582389,2001087066,1,1
2000582389,2000152029,1,1
2000828693,2001087066,1,1
2000828693,2000152029,1,1
2001087066,2000152029,1,1
2001087072,2001087073,1,1
2001087072,2001087074,1,1
2001087072,2001087075,1,1
2001087072,2001087076,1,1
2001087072,2001087077,1,1
2001087072,2000841318,1,1
2001087072,2001087071,1,1
2001087073,2001087074,1,1
2001087073,2001087075,1,1
2001087073,2001087076,1,1
2001087073,2001087077,1,1
2001087073,2000841318,1,1
2001087073,2001087071,1,1
2001087074,2001087075,1,1
2001087074,2001087076,1,1
2001087074,2001087077,1,1
2001087074,2000841318,1,1
2001087074,2001087071,1,1
2001087075,2001087076,1,1
2001087075,2001087077,1,1
2001087075,2000841318,1,1
2001087075,2001087071,1,1
2001087076,2001087077,1,1
2001087076,2000841318,1,1
2001087076,2001087071,1,1
2001087077,2000841318,1,1
2001087077,2001087071,1,1
2000841318,2001087071,1,1
2000508769,2001476484,1,1
2000508769,2001476485,1,1
2000508769,2001476486,1,1
2000508769,2001476487,1,1
2000508769,2001476488,1,1
2000508769,2000218872,1,1
2001476484,2001476485,1,1
2001476484,2001476486,1,1
2001476484,2001476487,1,1
2001476484,2001476488,1,1
2001476484,2000218872,1,1
2001476485,2001476486,1,1
2001476485,2001476487,1,1
2001476485,2001476488,1,1
2001476485,2000218872,1,1
2001476486,2001476487,1,1
2001476486,2001476488,1,1
2001476486,2000218872,1,1
2001476487,2001476488,1,1
2001476487,2000218872,1,1
2001476488,2000218872,1,1
2001476499,2001476500,1,1
2000983569,2000001503,1,1
2000983569,2000010964,1,1
2000983569,2000000479,1,1
2000001503,2000010964,1,1
2000001503,2000000479,1,1
2000010964,2000000479,1,1
2001087296,2001087297,1,1
2001087296,2001087298,1,1
2001087296,2001087299,1,1
2001087296,2001087300,1,1
2001087297,2001087298,1,1
2001087297,2001087299,1,1
2001087297,2001087300,1,1
2001087298,2001087299,1,1
2001087298,2001087300,1,1
2001087299,2001087300,1,1
2000002347,2001566788,1,1
2000618371,2000047404,1,1
2000618371,2001087318,1,1
2000618371,2001087319,1,1
2000618371,2001087320,1,1
2000618371,2000681209,1,1
2000047404,2001087318,1,1
2000047404,2001087319,1,1
2000047404,2001087320,1,1
2000047404,2000681209,1,1
2001087318,2001087319,1,1
2001087318,2001087320,1,1
2001087318,2000681209,1,1
2001087319,2001087320,1,1
2001087319,2000681209,1,1
2001087320,2000681209,1,1
2000812293,2001566802,1,1
2000812293,2001566803,1,1
2000812293,2001566804,1,1
2000812293,2001566805,1,1
2000812293,2001566806,1,1
2000812293,2001566807,1,1
2001566802,2001566803,1,1
2001566802,2001566804,1,1
2001566802,2001566805,1,1
2001566802,2001566806,1,1
2001566802,2001566807,1,1
2001566803,2001566804,1,1
2001566803,2001566805,1,1
2001566803,2001566806,1,1
2001566803,2001566807,1,1
2001566804,2001566805,1,1
2001566804,2001566806,1,1
2001566804,2001566807,1,1
2001566805,2001566806,1,1
2001566805,2001566807,1,1
2001566806,2001566807,1,1
2001566891,2001566892,1,1
2001566891,2001566893,1,1
2001566891,2000000942,1,1
2001566891,2000000623,1,1
2001566891,2001169195,1,1
2001566891,2001566894,1,1
2001566892,2001566893,1,1
2001566892,2000000942,1,1
2001566892,2000000623,1,1
2001566892,2001169195,1,1
2001566892,2001566894,1,1
2001566893,2000000942,1,1
2001566893,2000000623,1,1
2001566893,2001169195,1,1
2001566893,2001566894,1,1
2000000942,2000000623,1,1
2000000942,2001169195,1,1
2000000942,2001566894,1,1
2000000623,2001169195,1,1
2000000623,2001566894,1,1
2001169195,2001566894,1,1
2000416355,2001087435,1,1
2000416355,2000501164,1,1
2000416355,2000609583,1,1
2000416355,2000116467,1,1
2000416355,2000794618,1,1
2001087435,2000501164,1,1
2001087435,2000609583,1,1
2001087435,2000116467,1,1
2001087435,2000794618,1,1
2000501164,2000609583,1,1
2000501164,2000116467,1,1
2000501164,2000794618,1,1
2000609583,2000116467,1,1
2000609583,2000794618,1,1
2000116467,2000794618,1,1
2000346571,2001087510,1,1
2000346571,2001087511,1,1
2000346571,2001087512,1,1
2000346571,2001087513,1,1
2000346571,2001087514,1,1
2000346571,2001087515,1,1
2000346571,2001087516,1,1
2001087510,2001087511,1,1
2001087510,2001087512,1,1
2001087510,2001087513,1,1
2001087510,2001087514,1,1
2001087510,2001087515,1,1
2001087510,2001087516,1,1
2001087511,2001087512,1,1
2001087511,2001087513,1,1
2001087511,2001087514,1,1
2001087511,2001087515,1,1
2001087511,2001087516,1,1
2001087512,2001087513,1,1
2001087512,2001087514,1,1
2001087512,2001087515,1,1
2001087512,2001087516,1,1
2001087513,2001087514,1,1
2001087513,2001087515,1,1
2001087513,2001087516,1,1
2001087514,2001087515,1,1
2001087514,2001087516,1,1
2001087515,2001087516,1,1
2001087520,2001087521,1,1
2001087520,2001087522,1,1
2001087520,2000811880,1,1
2001087520,2000811881,1,1
2001087520,2000811882,1,1
2001087520,2000811885,1,1
2001087521,2001087522,1,1
2001087521,2000811880,1,1
2001087521,2000811881,1,1
2001087521,2000811882,1,1
2001087521,2000811885,1,1
2001087522,2000811880,1,1
2001087522,2000811881,1,1
2001087522,2000811882,1,1
2001087522,2000811885,1,1
2000811880,2000811881,1,1
2000811880,2000811882,1,1
2000811880,2000811885,1,1
2000811881,2000811882,1,1
2000811881,2000811885,1,1
2000811882,2000811885,1,1
2001567153,2001567154,1,1
2001567153,2001567155,1,1
2001567153,2001567156,1,1
2001567153,2001567157,1,1
2001567153,2001567158,1,1
2001567154,2001567155,1,1
2001567154,2001567156,1,1
2001567154,2001567157,1,1
2001567154,2001567158,1,1
2001567155,2001567156,1,1
2001567155,2001567157,1,1
2001567155,2001567158,1,1
2001567156,2001567157,1,1
2001567156,2001567158,1,1
2001567157,2001567158,1,1
2001087539,2001087540,1,1
2001087539,2001087541,1,1
2001087539,2001087542,1,1
2001087539,2001087543,1,1
2001087539,2001087544,1,1
2001087539,2001087545,1,1
2001087540,2001087541,1,1
2001087540,2001087542,1,1
2001087540,2001087543,1,1
2001087540,2001087544,1,1
2001087540,2001087545,1,1
2001087541,2001087542,1,1
2001087541,2001087543,1,1
2001087541,2001087544,1,1
2001087541,2001087545,1,1
2001087542,2001087543,1,1
2001087542,2001087544,1,1
2001087542,2001087545,1,1
2001087543,2001087544,1,1
2001087543,2001087545,1,1
2001087544,2001087545,1,1
2001567171,2001567172,1,1
2001567171,2001567173,1,1
2001567171,2001567174,1,1
2001567171,2001567175,1,1
2001567171,2001567176,1,1
2001567171,2001567177,1,1
2001567171,2001567178,1,1
2001567171,2001567179,1,1
2001567171,2001567180,1,1
2001567172,2001567173,1,1
2001567172,2001567174,1,1
2001567172,2001567175,1,1
2001567172,2001567176,1,1
2001567172,2001567177,1,1
2001567172,2001567178,1,1
2001567172,2001567179,1,1
2001567172,2001567180,1,1
2001567173,2001567174,1,1
2001567173,2001567175,1,1
2001567173,2001567176,1,1
2001567173,2001567177,1,1
2001567173,2001567178,1,1
2001567173,2001567179,1,1
2001567173,2001567180,1,1
2001567174,2001567175,1,1
2001567174,2001567176,1,1
2001567174,2001567177,1,1
2001567174,2001567178,1,1
2001567174,2001567179,1,1
2001567174,2001567180,1,1
2001567175,2001567176,1,1
2001567175,2001567177,1,1
2001567175,2001567178,1,1
2001567175,2001567179,1,1
2001567175,2001567180,1,1
2001567176,2001567177,1,1
2001567176,2001567178,1,1
2001567176,2001567179,1,1
2001567176,2001567180,1,1
2001567177,2001567178,1,1
2001567177,2001567179,1,1
2001567177,2001567180,1,1
2001567178,2001567179,1,1
2001567178,2001567180,1,1
2001567179,2001567180,1,1
2001087563,2001087564,1,1
2001087563,2001087565,1,1
2001087563,2001087566,1,1
2001087563,2001087567,1,1
2001087564,2001087565,1,1
2001087564,2001087566,1,1
2001087564,2001087567,1,1
2001087565,2001087566,1,1
2001087565,2001087567,1,1
2001087566,2001087567,1,1
2001567329,2001567330,1,1
2001567329,2001567331,1,1
2001567329,2001567332,1,1
2001567329,2001567333,1,1
2001567330,2001567331,1,1
2001567330,2001567332,1,1
2001567330,2001567333,1,1
2001567331,2001567332,1,1
2001567331,2001567333,1,1
2001567332,2001567333,1,1
2001476802,2001476803,1,1
2001476802,2001476804,1,1
2001476802,2001476805,1,1
2001476802,2001476806,1,1
2001476802,2001476807,1,1
2001476802,2001476808,1,1
2001476802,2000937997,1,1
2001476802,2000628626,1,1
2001476803,2001476804,1,1
2001476803,2001476805,1,1
2001476803,2001476806,1,1
2001476803,2001476807,1,1
2001476803,2001476808,1,1
2001476803,2000937997,1,1
2001476803,2000628626,1,1
2001476804,2001476805,1,1
2001476804,2001476806,1,1
2001476804,2001476807,1,1
2001476804,2001476808,1,1
2001476804,2000937997,1,1
2001476804,2000628626,1,1
2001476805,2001476806,1,1
2001476805,2001476807,1,1
2001476805,2001476808,1,1
2001476805,2000937997,1,1
2001476805,2000628626,1,1
2001476806,2001476807,1,1
2001476806,2001476808,1,1
2001476806,2000937997,1,1
2001476806,2000628626,1,1
2001476807,2001476808,1,1
2001476807,2000937997,1,1
2001476807,2000628626,1,1
2001476808,2000937997,1,1
2001476808,2000628626,1,1
2000937997,2000628626,1,1
2001564650,2001564652,1,1
2001564650,2001193326,1,1
2001564652,2001193326,1,1
2000001120,2000002982,1,1
2000001120,2000002088,1,1
2000001120,2000000045,1,1
2000001120,2000002097,2,1
2000001120,2000977078,1,1
2000001120,2000000793,4,1
2000001120,2000979800,1,1
2000001120,2000976985,2,1
2000001120,2000037308,2,1
2000001120,2000000479,4,1
2000002982,2000002088,1,1
2000002982,2000000045,1,1
2000002982,2000002097,1,1
2000002982,2000977078,1,1
2000002982,2000000793,1,1
2000002982,2000979800,1,1
2000002982,2000976985,1,1
2000002982,2000037308,1,1
2000002982,2000000479,1,1
2000002088,2000000045,1,1
2000002088,2000002097,1,1
2000002088,2000977078,2,1
2000002088,2000979800,1,1
2000002088,2000976985,1,1
2000002088,2000037308,1,1
2000002088,2000000479,2,1
2000000045,2000002097,1,1
2000000045,2000977078,1,1
2000000045,2000000793,1,1
2000000045,2000979800,1,1
2000000045,2000976985,1,1
2000000045,2000037308,1,1
2000000045,2000000479,1,1
2000002097,2000977078,1,1
2000002097,2000000793,2,1
2000002097,2000979800,1,1
2000002097,2000976985,1,1
2000002097,2000037308,1,1
2000002097,2000000479,2,1
2000977078,2000000793,1,1
2000977078,2000979800,1,1
2000977078,2000976985,1,1
2000977078,2000037308,1,1
2000977078,2000000479,2,1
2000000793,2000979800,1,1
2000000793,2000976985,2,1
2000000793,2000037308,2,1
2000000793,2000000479,4,1
2000979800,2000976985,1,1
2000979800,2000037308,1,1
2000979800,2000000479,1,1
2000976985,2000037308,1,1
2000976985,2000000479,2,1
2000037308,2000000479,2,1
2000290784,2001567414,1,1
2000290784,2001567415,1,1
2000290784,2001567416,1,1
2000290784,2001567417,1,1
2000290784,2001567418,1,1
2000290784,2001567419,1,1
2000290784,2001567420,1,1
2000290784,2001567421,1,1
2000290784,2001567422,1,1
2001567414,2001567415,1,1
2001567414,2001567416,1,1
2001567414,2001567417,1,1
2001567414,2001567418,1,1
2001567414,2001567419,1,1
2001567414,2001567420,1,1
2001567414,2001567421,1,1
2001567414,2001567422,1,1
2001567415,2001567416,1,1
2001567415,2001567417,1,1
2001567415,2001567418,1,1
2001567415,2001567419,1,1
2001567415,2001567420,1,1
2001567415,2001567421,1,1
2001567415,2001567422,1,1
2001567416,2001567417,1,1
2001567416,2001567418,1,1
2001567416,2001567419,1,1
2001567416,2001567420,1,1
2001567416,2001567421,1,1
2001567416,2001567422,1,1
2001567417,2001567418,1,1
2001567417,2001567419,1,1
2001567417,2001567420,1,1
2001567417,2001567421,1,1
2001567417,2001567422,1,1
2001567418,2001567419,1,1
2001567418,2001567420,1,1
2001567418,2001567421,1,1
2001567418,2001567422,1,1
2001567419,2001567420,1,1
2001567419,2001567421,1,1
2001567419,2001567422,1,1
2001567420,2001567421,1,1
2001567420,2001567422,1,1
2001567421,2001567422,1,1
2001567424,2001567425,1,1
2001567424,2001567426,1,1
2001567424,2001567427,1,1
2001567424,2001567428,1,1
2001567424,2001567429,1,1
2001567424,2001567430,1,1
2001567424,2001567431,1,1
2001567424,2000002458,1,1
2001567424,2001567423,1,1
2001567425,2001567426,1,1
2001567425,2001567427,1,1
2001567425,2001567428,1,1
2001567425,2001567429,1,1
2001567425,2001567430,1,1
2001567425,2001567431,1,1
2001567425,2000002458,1,1
2001567425,2001567423,1,1
2001567426,2001567427,1,1
2001567426,2001567428,1,1
2001567426,2001567429,1,1
2001567426,2001567430,1,1
2001567426,2001567431,1,1
2001567426,2000002458,1,1
2001567426,2001567423,1,1
2001567427,2001567428,1,1
2001567427,2001567429,1,1
2001567427,2001567430,1,1
2001567427,2001567431,1,1
2001567427,2000002458,1,1
2001567427,2001567423,1,1
2001567428,2001567429,1,1
2001567428,2001567430,1,1
2001567428,2001567431,1,1
2001567428,2000002458,1,1
2001567428,2001567423,1,1
2001567429,2001567430,1,1
2001567429,2001567431,1,1
2001567429,2000002458,1,1
2001567429,2001567423,1,1
2001567430,2001567431,1,1
2001567430,2000002458,1,1
2001567430,2001567423,1,1
2001567431,2000002458,1,1
2001567431,2001567423,1,1
2000002458,2001567423,1,1
2001100482,2000478146,1,1
2001100482,2000394435,1,1
2001100482,2000729187,1,1
2001100482,2000312005,1,1
2001100482,2000735107,1,1
2001100482,2000323659,1,1
2001100482,2000630638,1,1
2001100482,2000708670,1,1
2000478146,2000394435,1,1
2000478146,2000729187,1,1
2000478146,2000312005,1,1
2000478146,2000735107,1,1
2000478146,2000323659,1,1
2000478146,2000630638,1,1
2000478146,2000708670,1,1
2000394435,2000729187,1,1
2000394435,2000312005,1,1
2000394435,2000735107,1,1
2000394435,2000323659,1,1
2000394435,2000630638,1,1
2000394435,2000708670,1,1
2000729187,2000312005,1,1
2000729187,2000735107,1,1
2000729187,2000323659,1,1
2000729187,2000630638,1,1
2000729187,2000708670,1,1
2000312005,2000735107,1,1
2000312005,2000323659,1,1
2000312005,2000630638,1,1
2000312005,2000708670,1,1
2000735107,2000323659,1,1
2000735107,2000630638,1,1
2000735107,2000708670,1,1
2000323659,2000630638,1,1
2000323659,2000708670,1,1
2000630638,2000708670,1,1
2001476836,2001476837,1,1
2001476836,2001476838,1,1
2001476836,2001214122,1,1
2001476836,2001283979,1,1
2001476836,2000940817,1,1
2001476836,2000265298,1,1
2001476836,2001352410,1,1
2001476837,2001476838,1,1
2001476837,2001214122,1,1
2001476837,2001283979,1,1
2001476837,2000940817,1,1
2001476837,2000265298,1,1
2001476837,2001352410,1,1
2001476838,2001214122,1,1
2001476838,2001283979,1,1
2001476838,2000940817,1,1
2001476838,2000265298,1,1
2001476838,2001352410,1,1
2001214122,2001283979,1,1
2001214122,2000940817,1,1
2001214122,2000265298,1,1
2001214122,2001352410,1,1
2001283979,2000940817,1,1
2001283979,2000265298,1,1
2001283979,2001352410,1,1
2000940817,2000265298,1,1
2000940817,2001352410,1,1
2000265298,2001352410,1,1
2000110562,2001476849,1,1
2000110562,2000517010,1,1
2000110562,2001476850,1,1
2000110562,2001476851,1,1
2000110562,2001380401,1,1
2000110562,2001357846,1,1
2000110562,2000316049,1,1
2000110562,2000195256,1,1
2000110562,2001270997,1,1
2000110562,2001476852,1,1
2000110562,2000673020,1,1
2000110562,2000324988,1,1
2001476849,2000517010,1,1
2001476849,2001476850,1,1
2001476849,2001476851,1,1
2001476849,2001380401,1,1
2001476849,2001357846,1,1
2001476849,2000316049,1,1
2001476849,2000195256,1,1
2001476849,2001270997,1,1
2001476849,2001476852,1,1
2001476849,2000673020,1,1
2001476849,2000324988,1,1
2000517010,2001476850,1,1
2000517010,2001476851,1,1
2000517010,2001380401,1,1
2000517010,2001357846,1,1
2000517010,2000316049,1,1
2000517010,2000195256,1,1
2000517010,2001270997,1,1
2000517010,2001476852,1,1
2000517010,2000673020,1,1
2000517010,2000324988,1,1
2001476850,2001476851,1,1
2001476850,2001380401,1,1
2001476850,2001357846,1,1
2001476850,2000316049,1,1
2001476850,2000195256,1,1
2001476850,2001270997,1,1
2001476850,2001476852,1,1
2001476850,2000673020,1,1
2001476850,2000324988,1,1
2001476851,2001380401,1,1
2001476851,2001357846,1,1
2001476851,2000316049,1,1
2001476851,2000195256,1,1
2001476851,2001270997,1,1
2001476851,2001476852,1,1
2001476851,2000673020,1,1
2001476851,2000324988,1,1
2001380401,2001357846,1,1
2001380401,2000316049,1,1
2001380401,2000195256,1,1
2001380401,2001270997,1,1
2001380401,2001476852,1,1
2001380401,2000673020,1,1
2001380401,2000324988,1,1
2001357846,2000316049,1,1
2001357846,2000195256,1,1
2001357846,2001270997,1,1
2001357846,2001476852,1,1
2001357846,2000673020,1,1
2001357846,2000324988,1,1
2000316049,2000195256,1,1
2000316049,2001270997,1,1
2000316049,2001476852,1,1
2000316049,2000673020,1,1
2000316049,2000324988,1,1
2000195256,2001270997,1,1
2000195256,2001476852,1,1
2000195256,2000673020,1,1
2000195256,2000324988,1,1
2001270997,2001476852,1,1
2001270997,2000673020,1,1
2001270997,2000324988,1,1
2001476852,2000673020,1,1
2001476852,2000324988,1,1
2000673020,2000324988,1,1
2000841716,2000181086,1,1
2000841716,2000143111,1,1
2000181086,2000143111,1,1
2001087834,2001087835,1,1
2001087834,2000782278,1,1
2001087835,2000782278,1,1
2000512547,2001452399,1,1
2000512547,2001476886,1,1
2000512547,2001476887,1,1
2000512547,2001476888,1,1
2000512547,2001476889,1,1
2000512547,2001476890,1,1
2001452399,2001476886,1,1
2001452399,2001476887,1,1
2001452399,2001476888,1,1
2001452399,2001476889,1,1
2001452399,2001476890,1,1
2001476886,2001476887,1,1
2001476886,2001476888,1,1
2001476886,2001476889,1,1
2001476886,2001476890,1,1
2001476887,2001476888,1,1
2001476887,2001476889,1,1
2001476887,2001476890,1,1
2001476888,2001476889,1,1
2001476888,2001476890,1,1
2001476889,2001476890,1,1
2001476898,2001476899,1,1
2001476898,2001476900,1,1
2001476898,2001476901,1,1
2001476898,2000803404,1,1
2001476898,2000815693,1,1
2001476898,2001095867,1,1
2001476898,2001095868,1,1
2001476898,2000731517,1,1
2001476899,2001476900,1,1
2001476899,2001476901,1,1
2001476899,2000803404,1,1
2001476899,2000815693,1,1
2001476899,2001095867,1,1
2001476899,2001095868,1,1
2001476899,2000731517,1,1
2001476900,2001476901,1,1
2001476900,2000803404,1,1
2001476900,2000815693,1,1
2001476900,2001095867,1,1
2001476900,2001095868,1,1
2001476900,2000731517,1,1
2001476901,2000803404,1,1
2001476901,2000815693,1,1
2001476901,2001095867,1,1
2001476901,2001095868,1,1
2001476901,2000731517,1,1
2000803404,2000815693,1,1
2000803404,2001095867,1,1
2000803404,2001095868,1,1
2000803404,2000731517,1,1
2000815693,2001095867,1,1
2000815693,2001095868,1,1
2000815693,2000731517,1,1
2001095867,2001095868,1,1
2001095867,2000731517,1,1
2001095868,2000731517,1,1
2000433116,2000886141,1,1
2001087936,2000072544,1,1
2001087936,2000018471,1,1
2001087936,2000537512,1,1
2001087936,2000739164,1,1
2001087936,2000194509,1,1
2001087936,2000175439,1,1
2001087936,2000542323,1,1
2001087936,2000357752,1,1
2001087936,2001087932,1,1
2001087936,2001087931,1,1
2001087936,2000730972,1,1
2001087936,2001087933,1,1
2001087936,2001087934,1,1
2001087936,2001087935,1,1
2000072544,2000018471,1,1
2000072544,2000537512,1,1
2000072544,2000739164,1,1
2000072544,2000194509,1,1
2000072544,2000175439,1,1
2000072544,2000542323,1,1
2000072544,2000357752,1,1
2000072544,2001087932,1,1
2000072544,2001087931,1,1
2000072544,2000730972,1,1
2000072544,2001087933,1,1
2000072544,2001087934,1,1
2000072544,2001087935,1,1
2000018471,2000537512,1,1
2000018471,2000739164,1,1
2000018471,2000194509,1,1
2000018471,2000175439,1,1
2000018471,2000542323,1,1
2000018471,2000357752,1,1
2000018471,2001087932,1,1
2000018471,2001087931,1,1
2000018471,2000730972,1,1
2000018471,2001087933,1,1
2000018471,2001087934,1,1
2000018471,2001087935,1,1
2000537512,2000739164,1,1
2000537512,2000194509,1,1
2000537512,2000175439,1,1
2000537512,2000542323,1,1
2000537512,2000357752,1,1
2000537512,2001087932,1,1
2000537512,2001087931,1,1
2000537512,2000730972,1,1
2000537512,2001087933,1,1
2000537512,2001087934,1,1
2000537512,2001087935,1,1
2000739164,2000194509,1,1
2000739164,2000175439,1,1
2000739164,2000542323,1,1
2000739164,2000357752,1,1
2000739164,2001087932,1,1
2000739164,2001087931,1,1
2000739164,2000730972,1,1
2000739164,2001087933,1,1
2000739164,2001087934,1,1
2000739164,2001087935,1,1
2000194509,2000175439,1,1
2000194509,2000542323,1,1
2000194509,2000357752,1,1
2000194509,2001087932,1,1
2000194509,2001087931,1,1
2000194509,2000730972,1,1
2000194509,2001087933,1,1
2000194509,2001087934,1,1
2000194509,2001087935,1,1
2000175439,2000542323,1,1
2000175439,2000357752,1,1
2000175439,2001087932,1,1
2000175439,2001087931,1,1
2000175439,2000730972,1,1
2000175439,2001087933,1,1
2000175439,2001087934,1,1
2000175439,2001087935,1,1
2000542323,2000357752,1,1
2000542323,2001087932,1,1
2000542323,2001087931,1,1
2000542323,2000730972,1,1
2000542323,2001087933,1,1
2000542323,2001087934,1,1
2000542323,2001087935,1,1
2000357752,2001087932,1,1
2000357752,2001087931,1,1
2000357752,2000730972,1,1
2000357752,2001087933,1,1
2000357752,2001087934,1,1
2000357752,2001087935,1,1
2001087932,2001087931,1,1
2001087932,2000730972,1,1
2001087932,2001087933,2,1
2001087932,2001087934,1,1
2001087932,2001087935,1,1
2001087931,2000730972,1,1
2001087931,2001087933,1,1
2001087931,2001087934,1,1
2001087931,2001087935,1,1
2000730972,2001087933,1,1
2000730972,2001087934,1,1
2000730972,2001087935,1,1
2001087933,2001087934,1,1
2001087933,2001087935,1,1
2001087934,2001087935,1,1
2001567712,2001567713,1,1
2001567712,2001567714,1,1
2001567712,2001567715,1,1
2001567712,2001564298,1,1
2001567712,2001172886,1,1
2001567712,2000975133,1,1
2001567712,2001567709,1,1
2001567712,2001567710,1,1
2001567712,2001567711,1,1
2001567713,2001567714,1,1
2001567713,2001567715,1,1
2001567713,2001564298,1,1
2001567713,2001172886,1,1
2001567713,2000975133,1,1
2001567713,2001567709,1,1
2001567713,2001567710,1,1
2001567713,2001567711,1,1
2001567714,2001567715,1,1
2001567714,2001564298,1,1
2001567714,2001172886,1,1
2001567714,2000975133,1,1
2001567714,2001567709,1,1
2001567714,2001567710,1,1
2001567714,2001567711,1,1
2001567715,2001564298,1,1
2001567715,2001172886,1,1
2001567715,2000975133,1,1
2001567715,2001567709,1,1
2001567715,2001567710,1,1
2001567715,2001567711,1,1
2001564298,2001172886,1,1
2001564298,2000975133,1,1
2001564298,2001567709,1,1
2001564298,2001567710,1,1
2001564298,2001567711,1,1
2001172886,2000975133,1,1
2001172886,2001567709,1,1
2001172886,2001567710,1,1
